datetime,FR_price,UK_price
2025-03-25 20:00:00,123.86,72.26
2025-03-25 21:00:00,104.25,70.32
2025-03-25 22:00:00,102.05,83.368
2025-03-25 23:00:00,101.02,73.615
2025-03-26 00:00:00,97.96,71.131
2025-03-26 01:00:00,97.23,55.077
2025-03-26 02:00:00,88.41,73.976
2025-03-26 03:00:00,72.06,56.839
2025-03-26 04:00:00,83.71,65.314
2025-03-26 05:00:00,102.51,65.487
2025-03-26 06:00:00,122.6,73.046
2025-03-26 07:00:00,125.98,51.117
2025-03-26 08:00:00,105.91,37.431
2025-03-26 09:00:00,91.93,63.631
2025-03-26 10:00:00,91.0,77.672
2025-03-26 11:00:00,92.0,74.746
2025-03-26 12:00:00,80.86,68.43
2025-03-26 13:00:00,73.84,64.959
2025-03-26 14:00:00,75.73,77.565
2025-03-26 15:00:00,80.66,65.459
2025-03-26 16:00:00,90.79,78.976
2025-03-26 17:00:00,124.2,80.776
2025-03-26 18:00:00,153.43,86.321
2025-03-26 19:00:00,126.66,100.49
2025-03-26 20:00:00,104.94,81.552
2025-03-26 21:00:00,97.33,73.768
2025-03-26 22:00:00,92.42,76.527
2025-03-26 23:00:00,93.52,61.013
2025-03-27 00:00:00,82.08,67.689
2025-03-27 01:00:00,85.44,67.833
2025-03-27 02:00:00,70.54,64.7
2025-03-27 03:00:00,67.04,67.972
2025-03-27 04:00:00,87.56,58.255
2025-03-27 05:00:00,103.8,72.236
2025-03-27 06:00:00,125.03,62.162
2025-03-27 07:00:00,123.5,61.513
2025-03-27 08:00:00,89.92,58.964
2025-03-27 09:00:00,54.25,63.402
2025-03-27 10:00:00,43.79,69.869
2025-03-27 11:00:00,27.97,57.897
2025-03-27 12:00:00,6.67,61.488
2025-03-27 13:00:00,24.72,66.463
2025-03-27 14:00:00,32.06,60.341
2025-03-27 15:00:00,47.14,66.693
2025-03-27 16:00:00,67.61,71.356
2025-03-27 17:00:00,111.64,83.727
2025-03-27 18:00:00,150.0,79.94
2025-03-27 19:00:00,135.57,79.961
2025-03-27 20:00:00,117.75,85.22
2025-03-27 21:00:00,106.1,76.74
2025-03-27 22:00:00,93.2,79.856
2025-03-27 23:00:00,73.54,74.34
2025-03-28 00:00:00,77.47,75.37
2025-03-28 01:00:00,78.84,66.445
2025-03-28 02:00:00,69.49,49.382
2025-03-28 03:00:00,72.1,65.679
2025-03-28 04:00:00,66.69,76.216
2025-03-28 05:00:00,96.54,70.678
2025-03-28 06:00:00,122.2,69.884
2025-03-28 07:00:00,102.08,71.476
2025-03-28 08:00:00,77.88,62.297
2025-03-28 09:00:00,34.4,63.739
2025-03-28 10:00:00,10.02,58.327
2025-03-28 11:00:00,8.94,62.306
2025-03-28 12:00:00,8.02,71.679
2025-03-28 13:00:00,14.48,78.524
2025-03-28 14:00:00,49.91,69.992
2025-03-28 15:00:00,53.84,69.646
2025-03-28 16:00:00,57.48,75.17
2025-03-28 17:00:00,76.28,81.541
2025-03-28 18:00:00,92.55,66.289
2025-03-28 19:00:00,85.36,60.043
2025-03-28 20:00:00,63.53,74.008
2025-03-28 21:00:00,59.2,68.074
2025-03-28 22:00:00,73.48,72.667
2025-03-28 23:00:00,26.28,73.983
2025-03-29 00:00:00,39.26,66.621
2025-03-29 01:00:00,40.39,79.727
2025-03-29 02:00:00,37.19,68.506
2025-03-29 03:00:00,34.85,66.157
2025-03-29 04:00:00,37.99,66.812
2025-03-29 05:00:00,39.64,51.158
2025-03-29 06:00:00,53.08,67.474
2025-03-29 07:00:00,50.39,57.981
2025-03-29 08:00:00,41.76,63.951
2025-03-29 09:00:00,27.1,50.586
2025-03-29 10:00:00,32.46,47.838
2025-03-29 11:00:00,34.56,68.378
2025-03-29 12:00:00,7.0,66.764
2025-03-29 13:00:00,3.94,58.676
2025-03-29 14:00:00,21.34,61.15
2025-03-29 15:00:00,15.87,79.251
2025-03-29 16:00:00,35.45,62.65
2025-03-29 17:00:00,79.93,86.873
2025-03-29 18:00:00,93.47,67.634
2025-03-29 19:00:00,79.32,80.52
2025-03-29 20:00:00,57.35,72.784
2025-03-29 21:00:00,54.39,79.665
2025-03-29 22:00:00,45.61,69.379
2025-03-29 23:00:00,46.01,70.863
2025-03-30 00:00:00,15.85,70.575
2025-03-30 01:00:00,5.07,60.09
2025-03-30 02:00:00,1.2,71.819
2025-03-30 03:00:00,0.09,59.647
2025-03-30 04:00:00,0.17,60.006
2025-03-30 05:00:00,0.13,52.313
2025-03-30 06:00:00,0.19,38.662
2025-03-30 07:00:00,-0.01,57.059
2025-03-30 08:00:00,-0.04,77.888
2025-03-30 09:00:00,-3.8,65.437
2025-03-30 10:00:00,-0.06,60.114
2025-03-30 11:00:00,-4.0,59.731
2025-03-30 12:00:00,-5.0,63.933
2025-03-30 13:00:00,-5.21,70.269
2025-03-30 14:00:00,-4.0,58.661
2025-03-30 15:00:00,0.24,79.162
2025-03-30 16:00:00,39.82,77.889
2025-03-30 17:00:00,64.84,79.477
2025-03-30 18:00:00,64.47,78.347
2025-03-30 19:00:00,60.19,75.57
2025-03-30 20:00:00,64.52,80.796
2025-03-30 21:00:00,57.51,79.574
2025-03-30 22:00:00,66.34,70.9
2025-03-30 23:00:00,53.74,67.577
2025-03-31 00:00:00,45.98,74.062
2025-03-31 01:00:00,35.63,83.5
2025-03-31 02:00:00,28.83,58.98
2025-03-31 03:00:00,39.93,55.013
2025-03-31 04:00:00,85.37,66.153
2025-03-31 05:00:00,147.78,63.675
2025-03-31 06:00:00,174.47,63.547
2025-03-31 07:00:00,94.7,63.539
2025-03-31 08:00:00,56.04,59.802
2025-03-31 09:00:00,26.7,74.08
2025-03-31 10:00:00,13.62,50.461
2025-03-31 11:00:00,5.06,58.207
2025-03-31 12:00:00,-0.01,65.927
2025-03-31 14:00:00,0.0,69.701
2025-03-31 15:00:00,9.4,86.539
2025-03-31 16:00:00,51.48,75.333
2025-03-31 17:00:00,73.79,78.577
2025-03-31 18:00:00,146.79,67.758
2025-03-31 19:00:00,98.46,73.482
2025-03-31 20:00:00,96.87,75.411
2025-03-31 21:00:00,95.01,75.298
2025-03-31 22:00:00,90.0,86.985
2025-03-31 23:00:00,75.78,79.627
2025-04-01 00:00:00,70.03,64.356
2025-04-01 01:00:00,60.48,73.08
2025-04-01 02:00:00,61.59,72.878
2025-04-01 03:00:00,68.2,75.874
2025-04-01 04:00:00,84.2,77.479
2025-04-01 05:00:00,155.5,55.147
2025-04-01 06:00:00,159.37,55.674
2025-04-01 07:00:00,87.97,51.527
2025-04-01 08:00:00,38.1,59.715
2025-04-01 09:00:00,0.0,65.891
2025-04-01 11:00:00,-0.01,64.227
2025-04-01 12:00:00,-0.03,64.194
2025-04-01 13:00:00,-0.07,70.107
2025-04-01 14:00:00,-0.01,64.426
2025-04-01 16:00:00,17.9,62.304
2025-04-01 17:00:00,53.71,78.21
2025-04-01 18:00:00,94.7,94.028
2025-04-01 19:00:00,69.8,78.467
2025-04-01 20:00:00,75.73,76.892
2025-04-01 21:00:00,58.44,74.98
2025-04-01 22:00:00,38.11,75.289
2025-04-01 23:00:00,26.34,86.148
2025-04-02 00:00:00,26.1,55.552
2025-04-02 01:00:00,20.0,83.375
2025-04-02 03:00:00,26.34,64.62
2025-04-02 04:00:00,39.87,61.401
2025-04-02 05:00:00,90.08,67.977
2025-04-02 06:00:00,104.9,49.376
2025-04-02 07:00:00,54.33,65.285
2025-04-02 08:00:00,21.15,77.782
2025-04-02 09:00:00,0.89,51.255
2025-04-02 10:00:00,0.0,64.786
2025-04-02 12:00:00,-0.01,70.16
2025-04-02 13:00:00,-0.02,69.046
2025-04-02 14:00:00,-0.01,65.976
2025-04-02 15:00:00,0.04,77.15
2025-04-02 16:00:00,7.96,89.6
2025-04-02 17:00:00,36.08,75.205
2025-04-02 18:00:00,53.11,83.597
2025-04-02 19:00:00,49.23,68.067
2025-04-02 20:00:00,32.95,70.761
2025-04-02 21:00:00,34.92,81.619
2025-04-02 22:00:00,39.99,88.605
2025-04-02 23:00:00,19.07,78.01
2025-04-03 00:00:00,16.32,70.743
2025-04-03 01:00:00,12.27,71.102
2025-04-03 02:00:00,9.07,58.889
2025-04-03 03:00:00,14.25,71.589
2025-04-03 04:00:00,59.77,71.893
2025-04-03 05:00:00,107.56,59.651
2025-04-03 06:00:00,133.3,58.4
2025-04-03 07:00:00,79.11,63.714
2025-04-03 08:00:00,28.96,58.094
2025-04-03 09:00:00,0.04,61.632
2025-04-03 10:00:00,-0.01,80.066
2025-04-03 14:00:00,1.87,77.061
2025-04-03 15:00:00,36.5,71.797
2025-04-03 16:00:00,88.81,69.971
2025-04-03 17:00:00,134.65,87.302
2025-04-03 18:00:00,128.86,89.196
2025-04-03 19:00:00,90.49,73.609
2025-04-03 20:00:00,88.71,63.48
2025-04-03 21:00:00,79.97,85.899
2025-04-03 22:00:00,64.08,71.255
2025-04-03 23:00:00,51.65,81.491
2025-04-04 00:00:00,41.53,57.486
2025-04-04 01:00:00,46.78,78.248
2025-04-04 02:00:00,35.74,59.203
2025-04-04 03:00:00,23.46,72.599
2025-04-04 04:00:00,42.8,64.949
2025-04-04 05:00:00,81.91,55.637
2025-04-04 06:00:00,100.14,58.904
2025-04-04 07:00:00,80.3,67.078
2025-04-04 08:00:00,39.88,62.434
2025-04-04 09:00:00,7.82,66.836
2025-04-04 10:00:00,0.0,79.08
2025-04-04 11:00:00,-0.01,52.321
2025-04-04 12:00:00,-0.02,79.691
2025-04-04 13:00:00,-0.01,69.727
2025-04-04 14:00:00,0.0,63.917
2025-04-04 15:00:00,19.5,62.605
2025-04-04 16:00:00,32.83,73.653
2025-04-04 17:00:00,54.23,84.105
2025-04-04 18:00:00,52.33,76.819
2025-04-04 19:00:00,50.02,90.502
2025-04-04 20:00:00,51.4,66.803
2025-04-04 21:00:00,56.82,77.743
2025-04-04 22:00:00,48.64,66.713
2025-04-04 23:00:00,54.03,78.075
2025-04-05 00:00:00,37.3,77.342
2025-04-05 01:00:00,20.67,64.741
2025-04-05 02:00:00,13.2,45.059
2025-04-05 03:00:00,16.4,65.344
2025-04-05 04:00:00,25.96,65.328
2025-04-05 05:00:00,23.43,63.503
2025-04-05 06:00:00,29.1,69.047
2025-04-05 07:00:00,42.5,50.019
2025-04-05 08:00:00,0.66,64.029
2025-04-05 09:00:00,-0.13,68.701
2025-04-05 10:00:00,-0.3,46.039
2025-04-05 11:00:00,-38.53,64.392
2025-04-05 12:00:00,-44.02,59.719
2025-04-05 13:00:00,-29.89,65.24
2025-04-05 14:00:00,-4.17,70.889
2025-04-05 15:00:00,0.1,66.349
2025-04-05 16:00:00,35.2,66.76
2025-04-05 17:00:00,46.49,74.005
2025-04-05 18:00:00,95.61,66.141
2025-04-05 19:00:00,85.23,66.726
2025-04-05 20:00:00,78.99,80.848
2025-04-05 21:00:00,68.75,65.649
2025-04-05 22:00:00,70.45,79.062
2025-04-05 23:00:00,46.21,75.866
2025-04-06 00:00:00,35.01,56.441
2025-04-06 01:00:00,27.01,62.687
2025-04-06 02:00:00,25.5,75.445
2025-04-06 03:00:00,25.57,55.903
2025-04-06 04:00:00,26.51,58.119
2025-04-06 05:00:00,28.87,63.965
2025-04-06 06:00:00,26.25,65.428
2025-04-06 07:00:00,0.1,56.575
2025-04-06 08:00:00,-2.0,53.807
2025-04-06 09:00:00,-27.49,70.54
2025-04-06 10:00:00,-59.82,74.179
2025-04-06 11:00:00,-106.48,69.665
2025-04-06 12:00:00,-115.46,64.435
2025-04-06 13:00:00,-70.55,59.426
2025-04-06 14:00:00,-19.15,61.464
2025-04-06 15:00:00,-0.01,74.427
2025-04-06 16:00:00,17.62,75.513
2025-04-06 17:00:00,50.94,84.945
2025-04-06 18:00:00,75.0,80.043
2025-04-06 19:00:00,80.0,63.388
2025-04-06 20:00:00,70.01,83.828
2025-04-06 21:00:00,66.38,66.855
2025-04-06 22:00:00,48.37,70.66
2025-04-06 23:00:00,41.9,74.167
2025-04-07 00:00:00,43.32,89.213
2025-04-07 01:00:00,39.54,95.987
2025-04-07 02:00:00,39.74,73.746
2025-04-07 03:00:00,46.22,65.287
2025-04-07 04:00:00,79.02,69.111
2025-04-07 05:00:00,159.86,70.369
2025-04-07 06:00:00,143.04,59.595
2025-04-07 07:00:00,85.7,75.949
2025-04-07 08:00:00,63.12,63.428
2025-04-07 09:00:00,35.14,66.143
2025-04-07 10:00:00,11.8,68.596
2025-04-07 11:00:00,3.34,68.207
2025-04-07 12:00:00,0.0,73.464
2025-04-07 14:00:00,16.62,66.641
2025-04-07 15:00:00,40.35,64.446
2025-04-07 16:00:00,48.04,78.682
2025-04-07 17:00:00,74.16,82.963
2025-04-07 18:00:00,156.0,81.502
2025-04-07 19:00:00,136.34,91.809
2025-04-07 20:00:00,118.34,78.368
2025-04-07 21:00:00,99.84,83.189
2025-04-07 22:00:00,83.0,67.998
2025-04-07 23:00:00,71.8,72.069
2025-04-08 00:00:00,69.07,78.811
2025-04-08 01:00:00,57.65,77.9
2025-04-08 02:00:00,51.22,66.541
2025-04-08 03:00:00,53.16,66.18
2025-04-08 04:00:00,76.08,52.691
2025-04-08 05:00:00,131.82,60.412
2025-04-08 06:00:00,136.77,69.284
2025-04-08 07:00:00,91.02,66.189
2025-04-08 08:00:00,47.26,65.593
2025-04-08 09:00:00,8.17,62.559
2025-04-08 10:00:00,11.92,63.325
2025-04-08 11:00:00,0.0,59.552
2025-04-08 12:00:00,-0.01,72.343
2025-04-08 13:00:00,0.0,72.26
2025-04-08 14:00:00,8.14,75.044
2025-04-08 15:00:00,34.29,69.039
2025-04-08 16:00:00,56.26,57.939
2025-04-08 17:00:00,83.08,85.509
2025-04-08 18:00:00,117.6,74.009
2025-04-08 19:00:00,123.49,71.51
2025-04-08 20:00:00,85.95,83.961
2025-04-08 21:00:00,69.22,74.703
2025-04-08 22:00:00,50.13,85.211
2025-04-08 23:00:00,37.0,80.102
2025-04-09 00:00:00,33.68,78.716
2025-04-09 01:00:00,37.54,60.18
2025-04-09 02:00:00,28.46,78.588
2025-04-09 03:00:00,36.78,68.843
2025-04-09 04:00:00,41.24,61.88
2025-04-09 05:00:00,86.96,64.415
2025-04-09 06:00:00,98.21,47.951
2025-04-09 07:00:00,62.16,64.857
2025-04-09 08:00:00,15.0,53.352
2025-04-09 09:00:00,-0.01,51.339
2025-04-09 11:00:00,-0.02,73.736
2025-04-09 12:00:00,-0.04,61.719
2025-04-09 13:00:00,-0.02,81.162
2025-04-09 15:00:00,0.0,59.588
2025-04-09 16:00:00,35.94,66.233
2025-04-09 17:00:00,46.57,86.618
2025-04-09 18:00:00,70.0,76.592
2025-04-09 19:00:00,61.96,74.026
2025-04-09 20:00:00,53.96,79.693
2025-04-09 21:00:00,36.64,81.854
2025-04-09 22:00:00,33.68,85.671
2025-04-09 23:00:00,28.46,86.754
2025-04-10 00:00:00,25.83,70.369
2025-04-10 01:00:00,21.3,60.499
2025-04-10 02:00:00,18.36,65.585
2025-04-10 03:00:00,29.34,68.835
2025-04-10 04:00:00,41.42,57.124
2025-04-10 05:00:00,45.56,55.611
2025-04-10 06:00:00,72.07,64.911
2025-04-10 07:00:00,64.44,61.198
2025-04-10 08:00:00,28.04,61.85
2025-04-10 09:00:00,15.33,56.093
2025-04-10 10:00:00,0.0,61.425
2025-04-10 12:00:00,-0.01,73.874
2025-04-10 14:00:00,0.0,56.338
2025-04-10 15:00:00,10.28,65.811
2025-04-10 16:00:00,37.46,63.193
2025-04-10 17:00:00,51.96,71.532
2025-04-10 18:00:00,52.01,77.172
2025-04-10 19:00:00,50.82,66.816
2025-04-10 20:00:00,44.83,71.038
2025-04-10 21:00:00,40.6,69.808
2025-04-10 22:00:00,21.63,78.39
2025-04-10 23:00:00,20.48,75.72
2025-04-11 00:00:00,46.55,67.473
2025-04-11 01:00:00,35.93,72.522
2025-04-11 02:00:00,37.04,64.519
2025-04-11 03:00:00,40.19,64.58
2025-04-11 04:00:00,59.58,78.222
2025-04-11 05:00:00,112.46,73.992
2025-04-11 06:00:00,112.31,51.764
2025-04-11 07:00:00,75.17,68.225
2025-04-11 08:00:00,26.5,68.078
2025-04-11 09:00:00,1.05,52.975
2025-04-11 10:00:00,0.0,69.818
2025-04-11 11:00:00,-0.13,77.138
2025-04-11 12:00:00,-1.67,57.772
2025-04-11 13:00:00,-0.09,61.552
2025-04-11 14:00:00,0.01,79.249
2025-04-11 15:00:00,22.01,75.419
2025-04-11 16:00:00,38.17,79.577
2025-04-11 17:00:00,52.85,79.457
2025-04-11 18:00:00,52.01,80.965
2025-04-11 19:00:00,58.02,67.801
2025-04-11 20:00:00,41.91,86.791
2025-04-11 21:00:00,35.0,87.196
2025-04-11 22:00:00,35.01,74.897
2025-04-11 23:00:00,29.24,74.818
2025-04-12 00:00:00,31.22,57.998
2025-04-12 01:00:00,29.24,72.222
2025-04-12 02:00:00,29.09,70.469
2025-04-12 03:00:00,30.38,63.255
2025-04-12 04:00:00,32.68,70.829
2025-04-12 05:00:00,29.24,57.596
2025-04-12 06:00:00,30.95,63.677
2025-04-12 07:00:00,33.0,50.43
2025-04-12 08:00:00,20.19,58.399
2025-04-12 09:00:00,0.0,57.766
2025-04-12 11:00:00,-0.01,58.878
2025-04-12 12:00:00,-6.26,62.701
2025-04-12 13:00:00,-0.06,72.501
2025-04-12 14:00:00,0.0,64.613
2025-04-12 15:00:00,18.08,57.395
2025-04-12 16:00:00,22.57,86.162
2025-04-12 17:00:00,33.84,84.783
2025-04-12 18:00:00,50.02,64.501
2025-04-12 19:00:00,53.52,80.93
2025-04-12 20:00:00,49.43,71.389
2025-04-12 21:00:00,45.59,76.947
2025-04-12 22:00:00,34.99,76.086
2025-04-12 23:00:00,35.0,70.29
2025-04-13 00:00:00,31.3,63.977
2025-04-13 01:00:00,20.08,62.583
2025-04-13 02:00:00,15.31,58.563
2025-04-13 03:00:00,14.99,57.098
2025-04-13 04:00:00,21.63,61.297
2025-04-13 05:00:00,27.75,54.542
2025-04-13 06:00:00,17.23,64.617
2025-04-13 07:00:00,8.43,70.485
2025-04-13 08:00:00,0.0,53.947
2025-04-13 09:00:00,-0.02,61.076
2025-04-13 10:00:00,-0.07,64.266
2025-04-13 11:00:00,-18.84,65.611
2025-04-13 12:00:00,-25.38,64.36
2025-04-13 13:00:00,-9.93,71.834
2025-04-13 14:00:00,-0.01,71.966
2025-04-13 15:00:00,12.93,60.346
2025-04-13 16:00:00,32.21,79.119
2025-04-13 17:00:00,31.62,80.83
2025-04-13 18:00:00,44.91,68.733
2025-04-13 19:00:00,60.55,75.716
2025-04-13 20:00:00,59.04,80.879
2025-04-13 21:00:00,38.5,73.165
2025-04-13 22:00:00,39.23,82.316
2025-04-13 23:00:00,38.16,91.076
2025-04-14 00:00:00,37.74,66.959
2025-04-14 01:00:00,35.0,60.059
2025-04-14 02:00:00,30.01,71.323
2025-04-14 03:00:00,35.01,72.525
2025-04-14 04:00:00,42.5,62.988
2025-04-14 05:00:00,68.19,74.894
2025-04-14 06:00:00,74.94,51.452
2025-04-14 07:00:00,37.74,67.131
2025-04-14 08:00:00,41.7,56.74
2025-04-14 09:00:00,26.77,75.916
2025-04-14 10:00:00,52.65,79.208
2025-04-14 11:00:00,23.51,58.701
2025-04-14 12:00:00,10.16,62.356
2025-04-14 13:00:00,20.24,75.769
2025-04-14 14:00:00,28.12,68.011
2025-04-14 15:00:00,38.46,72.884
2025-04-14 16:00:00,36.63,75.369
2025-04-14 17:00:00,47.02,61.374
2025-04-14 18:00:00,37.81,77.729
2025-04-14 19:00:00,35.0,72.895
2025-04-14 20:00:00,19.75,74.468
2025-04-14 21:00:00,13.0,89.388
2025-04-14 22:00:00,14.0,66.68
2025-04-14 23:00:00,7.5,81.671
2025-04-15 00:00:00,5.64,71.015
2025-04-15 01:00:00,4.5,68.869
2025-04-15 02:00:00,3.6,75.215
2025-04-15 03:00:00,7.08,69.473
2025-04-15 04:00:00,36.42,69.399
2025-04-15 05:00:00,34.45,71.014
2025-04-15 06:00:00,35.0,59.51
2025-04-15 07:00:00,48.47,56.689
2025-04-15 08:00:00,41.61,52.906
2025-04-15 09:00:00,8.55,55.557
2025-04-15 10:00:00,0.08,86.861
2025-04-15 11:00:00,0.0,74.792
2025-04-15 12:00:00,-0.01,55.944
2025-04-15 15:00:00,0.0,77.625
2025-04-15 16:00:00,11.26,79.557
2025-04-15 17:00:00,23.5,74.692
2025-04-15 18:00:00,33.47,76.836
2025-04-15 19:00:00,35.0,81.036
2025-04-15 20:00:00,21.96,79.1
2025-04-15 21:00:00,31.9,60.085
2025-04-15 22:00:00,55.89,74.893
2025-04-15 23:00:00,36.9,68.354
2025-04-16 00:00:00,31.98,74.649
2025-04-16 01:00:00,12.96,94.99
2025-04-16 02:00:00,10.16,71.832
2025-04-16 03:00:00,36.02,64.245
2025-04-16 04:00:00,43.83,72.209
2025-04-16 05:00:00,73.97,67.13
2025-04-16 06:00:00,109.94,65.521
2025-04-16 07:00:00,94.06,66.442
2025-04-16 08:00:00,57.58,78.04
2025-04-16 09:00:00,39.07,53.114
2025-04-16 10:00:00,34.32,67.057
2025-04-16 11:00:00,21.15,57.423
2025-04-16 12:00:00,14.36,71.197
2025-04-16 13:00:00,9.6,61.543
2025-04-16 14:00:00,14.41,67.769
2025-04-16 15:00:00,42.26,70.886
2025-04-16 16:00:00,90.91,82.972
2025-04-16 17:00:00,115.92,84.079
2025-04-16 18:00:00,120.13,67.874
2025-04-16 19:00:00,99.59,78.852
2025-04-16 20:00:00,103.9,72.736
2025-04-16 21:00:00,98.59,67.771
2025-04-16 22:00:00,59.87,74.996
2025-04-16 23:00:00,56.83,72.698
2025-04-17 00:00:00,46.03,92.661
2025-04-17 01:00:00,36.15,74.571
2025-04-17 02:00:00,32.11,57.872
2025-04-17 03:00:00,31.01,62.235
2025-04-17 04:00:00,68.98,73.006
2025-04-17 05:00:00,111.8,79.976
2025-04-17 06:00:00,129.0,49.473
2025-04-17 07:00:00,118.55,46.548
2025-04-17 08:00:00,65.01,76.555
2025-04-17 09:00:00,47.86,65.278
2025-04-17 10:00:00,51.62,56.322
2025-04-17 11:00:00,22.28,69.112
2025-04-17 12:00:00,9.56,45.667
2025-04-17 13:00:00,13.7,68.919
2025-04-17 14:00:00,15.55,73.73
2025-04-17 15:00:00,41.94,80.641
2025-04-17 16:00:00,65.85,67.054
2025-04-17 17:00:00,88.36,77.417
2025-04-17 18:00:00,90.12,70.436
2025-04-17 19:00:00,107.5,80.456
2025-04-17 20:00:00,98.9,71.25
2025-04-17 21:00:00,91.47,74.575
2025-04-17 22:00:00,51.95,68.765
2025-04-17 23:00:00,30.91,80.375
2025-04-18 00:00:00,36.8,80.115
2025-04-18 01:00:00,37.58,69.231
2025-04-18 02:00:00,20.98,69.198
2025-04-18 03:00:00,47.88,55.164
2025-04-18 04:00:00,48.35,62.437
2025-04-18 05:00:00,74.64,62.867
2025-04-18 06:00:00,65.62,83.127
2025-04-18 07:00:00,42.39,52.692
2025-04-18 08:00:00,29.35,73.301
2025-04-18 09:00:00,14.49,70.135
2025-04-18 10:00:00,9.32,65.513
2025-04-18 11:00:00,0.0,78.903
2025-04-18 12:00:00,-0.01,69.73
2025-04-18 15:00:00,3.9,83.036
2025-04-18 16:00:00,24.52,83.937
2025-04-18 17:00:00,42.18,71.726
2025-04-18 18:00:00,56.57,67.285
2025-04-18 19:00:00,58.75,76.789
2025-04-18 20:00:00,52.75,72.012
2025-04-18 21:00:00,39.03,77.331
2025-04-18 22:00:00,19.19,86.631
2025-04-18 23:00:00,16.29,71.507
2025-04-19 00:00:00,18.85,69.905
2025-04-19 01:00:00,13.2,68.572
2025-04-19 02:00:00,18.9,72.68
2025-04-19 03:00:00,15.36,45.778
2025-04-19 04:00:00,17.46,56.981
2025-04-19 05:00:00,15.86,61.958
2025-04-19 06:00:00,26.38,68.761
2025-04-19 07:00:00,44.18,54.652
2025-04-19 08:00:00,28.94,43.575
2025-04-19 09:00:00,4.54,64.118
2025-04-19 10:00:00,0.0,55.185
2025-04-19 11:00:00,-0.01,52.317
2025-04-19 12:00:00,-0.02,58.758
2025-04-19 13:00:00,-0.08,64.416
2025-04-19 14:00:00,0.2,63.27
2025-04-19 15:00:00,14.07,52.603
2025-04-19 16:00:00,38.16,79.342
2025-04-19 17:00:00,43.07,83.931
2025-04-19 18:00:00,41.26,80.052
2025-04-19 19:00:00,39.92,66.311
2025-04-19 20:00:00,62.61,73.801
2025-04-19 21:00:00,63.4,74.787
2025-04-19 22:00:00,70.8,78.522
2025-04-19 23:00:00,43.8,77.512
2025-04-20 00:00:00,37.26,64.374
2025-04-20 01:00:00,25.06,68.764
2025-04-20 02:00:00,17.14,69.551
2025-04-20 03:00:00,18.21,75.399
2025-04-20 04:00:00,21.87,67.471
2025-04-20 05:00:00,20.01,66.581
2025-04-20 06:00:00,24.74,59.831
2025-04-20 07:00:00,13.45,69.871
2025-04-20 08:00:00,0.0,61.865
2025-04-20 09:00:00,-0.02,52.272
2025-04-20 10:00:00,-0.99,71.495
2025-04-20 11:00:00,-5.89,67.418
2025-04-20 12:00:00,-6.76,60.208
2025-04-20 13:00:00,-4.2,62.057
2025-04-20 14:00:00,0.0,70.48
2025-04-20 15:00:00,18.04,73.953
2025-04-20 16:00:00,34.42,73.744
2025-04-20 17:00:00,53.55,76.222
2025-04-20 18:00:00,63.09,88.439
2025-04-20 19:00:00,82.3,83.985
2025-04-20 20:00:00,96.27,76.938
2025-04-20 21:00:00,103.17,82.37
2025-04-20 22:00:00,78.27,65.472
2025-04-20 23:00:00,68.16,75.349
2025-04-21 00:00:00,61.54,87.722
2025-04-21 01:00:00,34.64,69.363
2025-04-21 02:00:00,25.0,62.111
2025-04-21 03:00:00,29.97,61.536
2025-04-21 04:00:00,60.05,56.117
2025-04-21 05:00:00,72.13,56.99
2025-04-21 06:00:00,65.12,59.197
2025-04-21 07:00:00,33.98,50.343
2025-04-21 08:00:00,25.74,61.712
2025-04-21 09:00:00,17.74,69.379
2025-04-21 10:00:00,11.83,56.006
2025-04-21 11:00:00,8.12,76.989
2025-04-21 12:00:00,6.56,70.839
2025-04-21 13:00:00,9.27,77.137
2025-04-21 14:00:00,11.94,65.845
2025-04-21 15:00:00,20.33,80.083
2025-04-21 16:00:00,44.86,66.43
2025-04-21 17:00:00,107.78,83.854
2025-04-21 18:00:00,134.09,79.214
2025-04-21 19:00:00,132.1,82.839
2025-04-21 20:00:00,122.77,69.008
2025-04-21 21:00:00,102.93,70.679
2025-04-21 22:00:00,85.1,81.51
2025-04-21 23:00:00,76.05,67.579
2025-04-22 00:00:00,71.73,76.953
2025-04-22 01:00:00,70.41,60.17
2025-04-22 02:00:00,73.06,75.678
2025-04-22 03:00:00,66.0,56.893
2025-04-22 04:00:00,84.48,69.253
2025-04-22 05:00:00,120.62,68.273
2025-04-22 06:00:00,126.6,56.586
2025-04-22 07:00:00,88.0,66.244
2025-04-22 08:00:00,69.7,63.671
2025-04-22 09:00:00,68.04,57.85
2025-04-22 10:00:00,47.83,55.2
2025-04-22 11:00:00,25.04,49.133
2025-04-22 12:00:00,30.84,69.55
2025-04-22 13:00:00,30.98,56.374
2025-04-22 14:00:00,19.41,71.87
2025-04-22 15:00:00,42.58,71.14
2025-04-22 16:00:00,52.75,80.599
2025-04-22 17:00:00,81.88,74.315
2025-04-22 18:00:00,99.99,75.204
2025-04-22 19:00:00,130.04,84.268
2025-04-22 20:00:00,105.03,81.093
2025-04-22 21:00:00,75.81,80.369
2025-04-22 22:00:00,72.84,80.486
2025-04-22 23:00:00,62.4,62.881
2025-04-23 00:00:00,60.98,79.301
2025-04-23 01:00:00,53.17,76.007
2025-04-23 02:00:00,50.92,60.759
2025-04-23 03:00:00,53.17,64.8
2025-04-23 04:00:00,73.0,64.52
